player_id,name,long_name,position,nationality,dob,primary_club,overall,potential,value_eur,wage_eur,age,height_cm,weight_kg,international_reputation,pace,shooting,passing,dribbling,defending,physic,nationality_norm,group
271569,O. Al Mermish,Osama Al Mermish,GK,Saudi Arabia,2003-07-06,Al Ittihad,51,64,120000.0,500.0,18,182,67,1,,,,,,,Saudi Arabia,Group H
271938,S. Al Menhali,Suwailem Al Menhali,CB,Saudi Arabia,2004-04-17,Al Ittihad,51,66,130000.0,1000.0,18,180,75,1,64.0,30.0,40.0,39.0,50.0,63.0,Saudi Arabia,Group H
272303,M. Al Sahafi,Marwan Al Sahafi,RM,Saudi Arabia,2004-02-17,Al Ittihad,51,68,150000.0,2000.0,18,175,65,1,71.0,42.0,41.0,55.0,25.0,49.0,Saudi Arabia,Group H
272833,M. Al Rajih,Mubarak Al Rajih,CB,Saudi Arabia,2003-08-01,Al Raed,51,66,130000.0,750.0,18,181,75,1,61.0,23.0,32.0,32.0,50.0,61.0,Saudi Arabia,Group H
259703,M. Al Khadrawi,Murtadha Ali Al-Khedhrawi,"CDM, CB",Saudi Arabia,2000-07-15,Al Fateh,50,58,100000.0,2000.0,21,185,74,1,54.0,32.0,44.0,45.0,48.0,62.0,Saudi Arabia,Group H
266178,B. Al Shahrani,Bandar Al Shahrani,GK,Saudi Arabia,2001-03-04,Dhamk,50,60,90000.0,1000.0,21,179,69,1,,,,,,,Saudi Arabia,Group H
266620,S. Al Muwallad,Saad Al Muwallad,ST,Saudi Arabia,2002-05-11,Al Shabab,50,59,100000.0,4000.0,20,176,72,1,69.0,49.0,36.0,50.0,20.0,62.0,Saudi Arabia,Group H
267427,A. Makin,Abdulaziz Makin,LW,Saudi Arabia,2001-06-29,Dhamk,50,62,120000.0,2000.0,21,168,59,1,67.0,42.0,47.0,52.0,36.0,39.0,Saudi Arabia,Group H
270000,A. Al Enazi,Abdullah Al Enazi,"RW, LW",Saudi Arabia,2003-01-19,Al Fateh,50,64,110000.0,2000.0,19,177,63,1,66.0,42.0,43.0,53.0,25.0,45.0,Saudi Arabia,Group H
270488,M. Al Biladi,Mohammed Al Biladi,GK,Saudi Arabia,2001-09-06,Al Adalh,50,59,90000.0,1000.0,20,180,68,1,,,,,,,Saudi Arabia,Group H
272828,M. Qasheesh,Majed Qasheesh,LB,Saudi Arabia,2001-12-04,Al Nassr,50,58,100000.0,3000.0,20,169,60,1,67.0,25.0,37.0,46.0,47.0,44.0,Saudi Arabia,Group H
272888,R. Al Dawsari,Rakan Al Dawsari,ST,Saudi Arabia,2002-01-27,Al Raed,50,58,100000.0,2000.0,20,172,70,1,67.0,49.0,35.0,48.0,17.0,55.0,Saudi Arabia,Group H
272979,J. Qarradi,Jaber Qarradi,ST,Saudi Arabia,2002-01-06,Al Ittifaq,50,63,110000.0,3000.0,20,168,58,1,71.0,50.0,41.0,53.0,16.0,46.0,Saudi Arabia,Group H
264190,R. Al Muwainea,Rashed Al Muwainea,GK,Saudi Arabia,2000-07-01,Al Feiha,49,57,90000.0,2000.0,22,177,71,1,,,,,,,Saudi Arabia,Group H
270566,T. Maddad,Tariq Maddad,"CM, CAM",Saudi Arabia,2001-04-26,Al Batin,49,60,100000.0,2000.0,21,173,65,1,65.0,40.0,47.0,54.0,44.0,47.0,Saudi Arabia,Group H
270568,O. Awadh,Othman Awadh,"CDM, CM, CB",Saudi Arabia,2003-07-02,Al Batin,49,63,100000.0,600.0,18,169,64,1,57.0,32.0,41.0,46.0,46.0,60.0,Saudi Arabia,Group H
271580,A. Saad,Abdulrahman Saad,"LW, CAM",Saudi Arabia,2002-04-29,Al Batin,49,61,110000.0,2000.0,20,178,60,1,72.0,37.0,44.0,52.0,28.0,41.0,Saudi Arabia,Group H
272889,O. Al Kuraidees,Omar Al Kuraidees,CM,Saudi Arabia,2002-04-28,Al Raed,49,58,100000.0,2000.0,20,162,62,1,61.0,33.0,49.0,54.0,43.0,39.0,Saudi Arabia,Group H
271587,T. Al Dhafeeri,Turki Al Dhafeeri,LW,Saudi Arabia,2002-12-09,Al Batin,47,59,110000.0,1000.0,19,174,67,1,69.0,40.0,41.0,50.0,29.0,44.0,Saudi Arabia,Group H
216267,A. Robertson,Andrew Robertson,LB,Scotland,1994-03-11,Liverpool,87,87,72000000.0,185000.0,28,178,64,3,80.0,61.0,81.0,81.0,82.0,76.0,Scotland,Group C
226491,K. Tierney,Kieran Tierney,LB,Scotland,1997-06-05,Arsenal,81,85,33000000.0,82000.0,25,178,70,2,84.0,60.0,75.0,78.0,76.0,78.0,Scotland,Group C
237238,S. McTominay,Scott McTominay,"CDM, CM",Scotland,1996-12-08,Manchester United,80,83,25000000.0,100000.0,25,193,88,2,63.0,74.0,74.0,75.0,78.0,86.0,Scotland,Group C
210881,J. McGinn,John McGinn,"CM, CDM",Scotland,1994-10-18,Aston Villa,78,78,15000000.0,76000.0,27,178,68,2,69.0,74.0,75.0,77.0,73.0,81.0,Scotland,Group C
211093,C. McGregor,Callum William McGregor,"CDM, CM",Scotland,1993-06-14,Celtic,77,77,9000000.0,50000.0,29,178,74,1,78.0,73.0,75.0,78.0,70.0,75.0,Scotland,Group C
202282,S. Armstrong,Stuart Armstrong,"RM, CM",Scotland,1992-03-30,Southampton,76,76,7000000.0,49000.0,30,183,75,1,70.0,77.0,73.0,76.0,65.0,71.0,Scotland,Group C
208919,R. Gauld,Ryan Gauld,"CAM, LM, CF",Scotland,1995-12-16,Vancouver Whitecaps,76,77,9000000.0,9000.0,26,169,62,1,83.0,65.0,75.0,81.0,52.0,51.0,Scotland,Group C
226093,C. Adams,Ché Adams,ST,Scotland,1996-07-13,Southampton,76,78,9500000.0,51000.0,25,178,70,1,81.0,77.0,62.0,75.0,40.0,77.0,Scotland,Group C
185068,J. Russell,Johnny Russell,"RW, RM",Scotland,1990-04-08,Sporting KC,75,75,4500000.0,10000.0,32,178,76,1,77.0,75.0,71.0,76.0,50.0,79.0,Scotland,Group C
189456,L. Cooper,Liam Cooper,CB,Scotland,1991-08-30,Leeds United,75,75,4600000.0,33000.0,30,187,73,1,49.0,35.0,56.0,58.0,76.0,77.0,Scotland,Group C
207807,R. Fraser,Ryan Fraser,"RM, LM",Scotland,1994-02-24,Newcastle United,75,75,5500000.0,70000.0,28,163,70,1,82.0,68.0,71.0,79.0,49.0,60.0,Scotland,Group C
221908,L. Morgan,Lewis Morgan,"LW, CF, RW",Scotland,1996-09-30,New York RB,75,76,6500000.0,9000.0,25,178,75,1,85.0,73.0,71.0,75.0,63.0,67.0,Scotland,Group C
248808,A. Hickey,Aaron Buchanan Hickey,"RB, LB, RWB",Scotland,2002-06-10,Brentford,75,82,10500000.0,28000.0,20,175,72,1,77.0,55.0,69.0,73.0,70.0,58.0,Scotland,Group C
49000,A. McGregor,Allan James McGregor,GK,Scotland,1982-01-31,Rangers,74,74,475000.0,19000.0,40,183,74,2,,,,,,,Scotland,Group C
53110,C. Gordon,Craig Sinclair Gordon,GK,Scotland,1982-12-31,Hearts,74,74,475000.0,3000.0,39,193,83,1,,,,,,,Scotland,Group C
171972,J. McArthur,James McArthur,"CDM, CM",Scotland,1987-10-07,Crystal Palace,74,74,1400000.0,39000.0,34,178,66,1,52.0,65.0,70.0,70.0,73.0,66.0,Scotland,Group C
195202,T. Cairney,Tom Cairney,"CM, CAM",Scotland,1991-01-20,Fulham,74,74,3500000.0,45000.0,31,186,84,1,58.0,72.0,76.0,76.0,62.0,63.0,Scotland,Group C
198904,G. Hanley,Grant Hanley,CB,Scotland,1991-11-20,Norwich City,74,74,3500000.0,34000.0,30,187,81,1,53.0,32.0,47.0,49.0,76.0,78.0,Scotland,Group C
213884,R. Christie,Ryan Christie,"RW, RM",Scotland,1995-02-12,AFC Bournemouth,74,74,4500000.0,42000.0,27,178,71,1,81.0,71.0,72.0,76.0,65.0,77.0,Scotland,Group C
234111,D. Turnbull,David Turnbull,CM,Scotland,1999-07-10,Celtic,74,78,6000000.0,37000.0,22,185,75,1,65.0,72.0,77.0,73.0,60.0,64.0,Scotland,Group C
155946,R. Snodgrass,Robert Snodgrass,"CM, RM",Scotland,1987-09-07,Hearts,73,73,1400000.0,7000.0,34,182,82,1,53.0,73.0,77.0,74.0,49.0,71.0,Scotland,Group C
183540,B. Bannan,Barry Ryan Bannan,"CM, CAM",Scotland,1989-12-01,Sheffield Wednesday,73,73,2400000.0,13000.0,32,169,61,1,62.0,64.0,75.0,75.0,57.0,56.0,Scotland,Group C
189177,J. Fleck,John Fleck,"CM, CDM",Scotland,1991-08-24,Sheffield United,73,73,2900000.0,23000.0,30,170,72,1,65.0,69.0,74.0,74.0,66.0,73.0,Scotland,Group C
189218,R. Jack,Ryan Jack,"CM, CDM",Scotland,1992-02-27,Rangers,73,73,2900000.0,39000.0,30,182,72,1,61.0,67.0,71.0,72.0,73.0,78.0,Scotland,Group C
200630,J. Forrest,James Forrest,RW,Scotland,1991-07-07,Celtic,73,73,2900000.0,43000.0,30,175,77,1,78.0,68.0,68.0,75.0,52.0,59.0,Scotland,Group C
209729,B. McKay,Barrie McKay,"LW, RW",Scotland,1994-12-30,Hearts,73,73,3200000.0,8000.0,27,172,73,1,85.0,62.0,71.0,74.0,38.0,41.0,Scotland,Group C
225316,J. Hendry,Jack Hendry,CB,Scotland,1995-05-07,Cremonese,73,76,3500000.0,18000.0,27,194,88,1,71.0,56.0,54.0,62.0,71.0,82.0,Scotland,Group C
225974,S. McKenna,Scott McKenna,CB,Scotland,1996-11-12,Nottingham Forest,73,78,4000000.0,38000.0,25,189,80,1,56.0,32.0,46.0,51.0,72.0,81.0,Scotland,Group C
226508,G. Taylor,Greg John Taylor,LB,Scotland,1997-11-05,Celtic,73,78,4300000.0,31000.0,24,170,68,1,72.0,49.0,70.0,71.0,69.0,71.0,Scotland,Group C
186395,M. Ritchie,Matt Ritchie,"LM, LB",Scotland,1989-09-10,Newcastle United,72,72,1900000.0,50000.0,32,172,76,1,60.0,71.0,74.0,74.0,67.0,64.0,Scotland,Group C
201368,K. McLean,Kenny McLean,"CDM, CM, LB",Scotland,1992-01-08,Norwich City,72,72,2000000.0,27000.0,30,183,70,1,67.0,69.0,68.0,71.0,67.0,73.0,Scotland,Group C
212516,J. Souttar,John Souttar,CB,Scotland,1996-09-25,Rangers,72,75,2800000.0,30000.0,25,189,75,1,66.0,44.0,58.0,64.0,71.0,74.0,Scotland,Group C
219952,L. Henderson,Liam Henderson,"CM, CAM, CF",Scotland,1996-04-25,Empoli,72,75,3000000.0,9000.0,26,183,76,1,73.0,64.0,69.0,72.0,65.0,76.0,Scotland,Group C
222045,C. Halkett,Craig Halkett,CB,Scotland,1995-05-29,Hearts,72,74,2500000.0,6000.0,27,183,75,1,63.0,51.0,57.0,61.0,72.0,74.0,Scotland,Group C
223747,S. Kingsley,Stephen Kingsley,"CB, LWB, LB",Scotland,1994-07-23,Hearts,72,73,2400000.0,6000.0,27,178,77,1,63.0,58.0,70.0,71.0,72.0,73.0,Scotland,Group C
245992,B. Gilmour,Billy Gilmour,"CM, CDM",Scotland,2001-06-11,Brighton & Hove Albion,72,80,5000000.0,30000.0,21,170,66,1,61.0,55.0,70.0,73.0,67.0,55.0,Scotland,Group C
205054,K. Naismith,Kal Naismith,"CB, LB",Scotland,1992-02-18,Bristol City,71,71,1500000.0,20000.0,30,185,78,1,67.0,65.0,66.0,67.0,70.0,77.0,Scotland,Group C
208024,M. Wallace,Murray Wallace,"CB, LWB, LB",Scotland,1993-01-10,Millwall,71,71,1600000.0,10000.0,29,188,75,1,58.0,29.0,55.0,60.0,72.0,79.0,Scotland,Group C
216218,L. Shankland,Lawrence Shankland,ST,Scotland,1995-08-10,Hearts,71,72,2200000.0,6000.0,26,185,80,1,70.0,72.0,59.0,69.0,28.0,76.0,Scotland,Group C
221281,D. Hyam,Dominic Hyam,CB,Scotland,1995-12-20,Blackburn Rovers,71,74,2200000.0,24000.0,26,188,70,1,54.0,32.0,53.0,58.0,72.0,74.0,Scotland,Group C
234072,A. Ralston,Anthony Ralston,RB,Scotland,1998-11-16,Celtic,71,75,2500000.0,24000.0,23,183,78,1,76.0,58.0,66.0,67.0,67.0,78.0,Scotland,Group C
244319,R. Stewart,Ross Cameron Stewart,ST,Scotland,1996-07-11,Sunderland,71,74,2500000.0,13000.0,25,188,81,1,75.0,71.0,57.0,64.0,30.0,76.0,Scotland,Group C
255561,J. Doig,Josh Thomas Doig,"LWB, LM, LB",Scotland,2002-05-18,Hellas Verona,71,82,3900000.0,11000.0,20,189,71,1,80.0,58.0,63.0,67.0,66.0,75.0,Scotland,Group C
188094,J. McLaughlin,Jonathan Peter McLaughlin,GK,Scotland,1987-09-09,Rangers,70,70,275000.0,20000.0,34,188,83,1,,,,,,,Scotland,Group C
188166,M. Phillips,Matt Phillips,"RW, RM",Scotland,1991-03-13,West Bromwich Albion,70,70,1300000.0,20000.0,31,183,75,1,74.0,69.0,67.0,71.0,43.0,67.0,Scotland,Group C
212487,M. Rose,Michael Rose,CB,Scotland,1995-10-11,Coventry City,70,73,1800000.0,12000.0,26,188,70,1,70.0,39.0,58.0,60.0,69.0,73.0,Scotland,Group C
220031,O. McBurnie,Oliver McBurnie,ST,Scotland,1996-06-04,Sheffield United,70,73,2100000.0,17000.0,26,191,77,1,54.0,69.0,57.0,67.0,33.0,76.0,Scotland,Group C
221890,J. Fulton,Jay Fulton,"CDM, CM",Scotland,1994-04-01,Swansea City,70,71,1500000.0,15000.0,28,186,80,1,62.0,55.0,61.0,66.0,70.0,72.0,Scotland,Group C
224915,S. Wright,Scott Wright,RW,Scotland,1997-08-08,Rangers,70,72,2100000.0,26000.0,24,175,65,1,86.0,63.0,65.0,71.0,29.0,50.0,Scotland,Group C
225203,L. Kelly,Liam Patrick Kelly,GK,Scotland,1996-01-23,Motherwell,70,71,1400000.0,4000.0,26,184,85,1,,,,,,,Scotland,Group C
233484,A. Campbell,Allan Campbell,"CM, CDM",Scotland,1998-07-04,Luton Town,70,76,2500000.0,16000.0,23,175,74,1,75.0,63.0,65.0,69.0,70.0,77.0,Scotland,Group C
236650,J. Brown,Jacob Brown,"ST, RM, RWB",Scotland,1998-04-10,Stoke City,70,75,2400000.0,15000.0,24,184,72,1,75.0,69.0,62.0,69.0,48.0,73.0,Scotland,Group C
238505,M. Johnston,Michael Andrew Johnston,"LW, RW",Scotland,1999-04-19,Vitória SC,70,75,2400000.0,26000.0,23,178,66,1,85.0,64.0,63.0,74.0,29.0,47.0,Scotland,Group C
240439,R. Porteous,Ryan Porteous,CB,Scotland,1999-03-25,Hibernian,70,75,2200000.0,4000.0,23,188,75,1,65.0,42.0,61.0,59.0,68.0,80.0,Scotland,Group C
242280,L. Ferguson,Lewis Ferguson,"CM, CDM",Scotland,1999-08-24,Bologna,70,78,3600000.0,15000.0,22,181,75,1,72.0,68.0,69.0,70.0,67.0,83.0,Scotland,Group C
247279,L. Dykes,Lyndon John Dykes,ST,Scotland,1995-10-07,Queens Park Rangers,70,71,1900000.0,20000.0,26,188,84,1,67.0,69.0,51.0,66.0,29.0,81.0,Scotland,Group C
140498,D. Marshall,David Marshall,GK,Scotland,1985-03-05,Hibernian,69,69,150000.0,2000.0,37,187,82,1,,,,,,,Scotland,Group C
164769,S. Fletcher,Steven Fletcher,ST,Scotland,1987-03-26,Dundee United,69,69,600000.0,3000.0,35,186,76,1,48.0,70.0,59.0,66.0,33.0,68.0,Scotland,Group C
198377,L. Palmer,Liam Jordan Palmer,"RWB, CB",Scotland,1991-09-19,Sheffield Wednesday,69,69,1200000.0,7000.0,30,183,81,1,76.0,59.0,63.0,64.0,64.0,77.0,Scotland,Group C
200302,G. Shinnie,Graeme Shinnie,"CDM, CM",Scotland,1991-08-04,Aberdeen,69,69,1200000.0,6000.0,30,175,72,1,61.0,55.0,66.0,66.0,67.0,73.0,Scotland,Group C
204269,Z. Clark,Zander Clark,GK,Scotland,1992-06-26,Hearts,69,69,925000.0,3000.0,30,193,80,1,,,,,,,Scotland,Group C
215638,L. Lindsay,Liam Lindsay,CB,Scotland,1995-10-12,Preston North End,69,72,1600000.0,15000.0,26,190,89,1,47.0,34.0,48.0,52.0,70.0,76.0,Scotland,Group C
223746,G. Stewart,Greg Alexander James Stewart,"CF, ST, CAM",Scotland,1990-03-17,Mumbai City,69,69,1100000.0,2000.0,32,178,73,1,72.0,68.0,67.0,71.0,30.0,58.0,Scotland,Group C
225317,K. Nisbet,Kevin Nisbet,ST,Scotland,1997-03-08,Hibernian,69,71,1800000.0,5000.0,25,180,70,1,67.0,71.0,63.0,67.0,37.0,71.0,Scotland,Group C
225589,J. Kerr,Jason Kerr,CB,Scotland,1997-02-06,Wigan Athletic,69,73,1700000.0,5000.0,25,190,75,1,68.0,49.0,53.0,59.0,66.0,81.0,Scotland,Group C
234229,R. McCrorie,Ross McCrorie,"CB, CDM",Scotland,1998-03-18,Aberdeen,69,74,1900000.0,4000.0,24,187,80,1,78.0,53.0,61.0,67.0,66.0,82.0,Scotland,Group C
239350,S. Dembélé,Siriki Dembélé,"ST, LW, LM",Scotland,1996-09-07,AFC Bournemouth,69,72,1900000.0,22000.0,25,173,67,1,89.0,67.0,62.0,74.0,32.0,55.0,Scotland,Group C
255573,S. Welsh,Stephen Welsh,CB,Scotland,2000-01-19,Celtic,69,74,1900000.0,18000.0,22,191,78,1,67.0,28.0,54.0,62.0,68.0,72.0,Scotland,Group C
257896,N. Patterson,Nathan Kenneth Patterson,"RB, RWB",Scotland,2001-10-16,Everton,69,82,3200000.0,12000.0,20,183,66,1,77.0,46.0,59.0,69.0,66.0,70.0,Scotland,Group C
178417,C. Mulgrew,Charlie Patrick Mulgrew,"CB, CM",Scotland,1986-03-06,Dundee United,68,68,220000.0,2000.0,36,191,80,1,41.0,62.0,68.0,63.0,69.0,70.0,Scotland,Group C
184624,J. Rhodes,Jordan Rhodes,ST,Scotland,1990-02-05,Huddersfield Town,68,68,975000.0,9000.0,32,185,71,1,62.0,70.0,53.0,62.0,39.0,60.0,Scotland,Group C
184747,C. Martin,Chris Martin,ST,Scotland,1988-11-04,Bristol City,68,68,775000.0,15000.0,33,185,78,1,34.0,71.0,59.0,63.0,43.0,73.0,Scotland,Group C
193716,D. Wilson,Daniel John Wilson,"CB, CDM",Scotland,1991-12-27,Colorado Rapids,68,68,1000000.0,3000.0,30,188,79,1,47.0,39.0,53.0,57.0,66.0,80.0,Scotland,Group C
200443,B. Douglas,Barry James Douglas,LB,Scotland,1989-09-04,Lech Poznań,68,68,825000.0,4000.0,32,176,70,1,63.0,64.0,69.0,67.0,65.0,62.0,Scotland,Group C
208675,T. Watt,Anthony Paul Watt,"ST, LW",Scotland,1993-12-29,Dundee United,68,68,1200000.0,4000.0,28,186,89,1,73.0,69.0,64.0,68.0,47.0,76.0,Scotland,Group C
211707,P. McGinn,Paul McGinn,"RB, CB",Scotland,1990-10-22,Motherwell,68,68,875000.0,3000.0,31,175,66,1,69.0,53.0,58.0,61.0,65.0,73.0,Scotland,Group C
222109,C. Cadden,Christopher Cadden,"RB, RWB",Scotland,1996-09-19,Hibernian,68,69,1300000.0,3000.0,25,183,76,1,72.0,58.0,64.0,67.0,61.0,73.0,Scotland,Group C
225632,O. Burke,Oliver Burke,"ST, RM, RW",Scotland,1997-04-07,Werder Bremen,68,73,1800000.0,10000.0,25,188,82,1,88.0,64.0,62.0,66.0,37.0,71.0,Scotland,Group C
235028,T. McIntyre,Thomas Mcintyre,"CB, CDM, LB",Scotland,1998-11-06,Reading,68,75,2200000.0,7000.0,23,185,73,1,47.0,37.0,56.0,63.0,66.0,70.0,Scotland,Group C
256421,A. Forrest,Alan Forrest,"LW, RW",Scotland,1996-09-09,Hearts,68,69,1400000.0,4000.0,25,176,74,1,83.0,64.0,62.0,69.0,46.0,55.0,Scotland,Group C
156675,A. Considine,Andrew Considine,CB,Scotland,1987-04-01,St. Johnstone,67,67,275000.0,2000.0,35,183,75,1,35.0,31.0,56.0,61.0,67.0,76.0,Scotland,Group C
163261,P. Bardsley,Phil Bardsley,"RWB, RB",Scotland,1985-06-28,Stockport County,67,67,230000.0,4000.0,37,180,79,1,43.0,54.0,63.0,64.0,69.0,69.0,Scotland,Group C
186449,L. Kelly,Liam Kelly,"CDM, CM",Scotland,1990-02-10,Coventry City,67,67,675000.0,7000.0,32,187,88,1,42.0,54.0,63.0,59.0,67.0,68.0,Scotland,Group C
189110,P. Hanlon,Paul Thomas Hanlon,CB,Scotland,1990-01-20,Hibernian,67,67,650000.0,3000.0,32,180,78,1,56.0,36.0,57.0,56.0,67.0,75.0,Scotland,Group C
198625,S. Bain,Scott Bain,GK,Scotland,1991-11-22,Celtic,67,67,675000.0,12000.0,30,183,84,1,,,,,,,Scotland,Group C
205145,S. Fraser,Scott Stewart Fraser,CM,Scotland,1995-03-30,Charlton Athletic,67,68,1200000.0,5000.0,27,185,69,1,69.0,62.0,64.0,67.0,55.0,64.0,Scotland,Group C
223663,B. Spittal,Blair Spittal,"RM, LM, CAM",Scotland,1995-12-19,Motherwell,67,67,1100000.0,3000.0,26,183,72,1,80.0,62.0,64.0,65.0,52.0,58.0,Scotland,Group C
224842,G. Docherty,Greg Docherty,"CM, CDM, RM",Scotland,1996-09-10,Hull City,67,70,1300000.0,6000.0,25,177,79,1,68.0,65.0,64.0,69.0,65.0,79.0,Scotland,Group C
226084,R. Hardie,Ryan Hardie,ST,Scotland,1997-03-17,Plymouth Argyle,67,70,1400000.0,5000.0,25,188,73,1,86.0,64.0,48.0,64.0,24.0,64.0,Scotland,Group C
235729,D. Bates,David Robert Bates,CB,Scotland,1996-10-05,Mechelen,67,72,1300000.0,5000.0,25,190,83,1,57.0,29.0,45.0,51.0,66.0,74.0,Scotland,Group C
237871,J. Holsgrove,Jordan Holsgrove,"CM, RM, LM",Scotland,1999-09-10,Paços de Ferreira,67,75,2300000.0,3000.0,22,180,73,1,68.0,54.0,69.0,68.0,54.0,61.0,Scotland,Group C
241058,R. Callachan,Ross Callachan,"CDM, CAM, CM",Scotland,1993-09-04,Ross County,67,67,900000.0,3000.0,28,178,70,1,66.0,65.0,65.0,66.0,61.0,74.0,Scotland,Group C
242965,F. Hornby,Fraser Hornby,ST,Scotland,1999-09-13,KV Oostende,67,74,2100000.0,8000.0,22,195,85,1,60.0,69.0,54.0,59.0,25.0,75.0,Scotland,Group C
244565,E. Erhahon,Ethan Erhahon,"CM, CDM",Scotland,2001-05-09,St. Mirren,67,78,2300000.0,2000.0,21,178,66,1,74.0,61.0,65.0,68.0,62.0,66.0,Scotland,Group C
254243,E. Anderson,Elliott Anderson,"CM, LW",Scotland,2002-11-06,Newcastle United,67,83,2600000.0,13000.0,19,179,63,1,74.0,64.0,65.0,73.0,58.0,68.0,Scotland,Group C
256952,S. Rooney,Shaun Antony Rooney,"RB, RWB, CB",Scotland,1996-07-26,Fleetwood Town,67,69,1200000.0,4000.0,25,191,79,1,76.0,47.0,60.0,64.0,60.0,85.0,Scotland,Group C
169710,L. Bridcutt,Liam Robert Bridcutt,"CDM, CM",Scotland,1989-05-08,Blackpool,66,66,425000.0,4000.0,33,175,76,1,46.0,47.0,59.0,62.0,66.0,74.0,Scotland,Group C
199146,A. Halliday,Andrew William Halliday,"LWB, CM",Scotland,1991-10-18,Hearts,66,66,725000.0,2000.0,30,173,67,1,67.0,60.0,61.0,64.0,62.0,72.0,Scotland,Group C
204033,N. Devlin,Nicholas Devlin,RB,Scotland,1993-10-17,Livingston,66,66,775000.0,2000.0,28,183,73,1,82.0,50.0,55.0,61.0,60.0,78.0,Scotland,Group C
204353,C. Forsyth,Craig Forsyth,"LB, CB",Scotland,1989-02-24,Derby County,66,66,450000.0,2000.0,33,189,83,1,53.0,57.0,63.0,62.0,66.0,66.0,Scotland,Group C
205352,J. Archer,Jordan Gideon Archer,GK,Scotland,1993-04-12,Queens Park Rangers,66,68,700000.0,8000.0,29,191,80,1,,,,,,,Scotland,Group C
209935,D. Gallagher,Declan Patrick Gallagher,CB,Scotland,1991-02-13,St. Mirren,66,66,575000.0,2000.0,31,196,93,1,62.0,31.0,48.0,49.0,65.0,78.0,Scotland,Group C
224487,E. Brophy,Eamonn Brophy,ST,Scotland,1996-03-10,St. Mirren,66,66,950000.0,3000.0,26,174,68,1,80.0,66.0,60.0,67.0,32.0,70.0,Scotland,Group C
224855,G. Byers,George William Byers,CM,Scotland,1996-05-29,Sheffield Wednesday,66,68,1100000.0,5000.0,26,180,73,1,59.0,61.0,63.0,66.0,56.0,65.0,Scotland,Group C
227945,S. Findlay,Stuart John Findlay,CB,Scotland,1995-09-14,Oxford United,66,68,925000.0,4000.0,26,191,82,1,55.0,41.0,56.0,54.0,66.0,73.0,Scotland,Group C
232519,G. Middleton,Glenn Bell Dollar Middleton,"LW, ST",Scotland,2000-01-01,Dundee United,66,73,1700000.0,2000.0,22,176,68,1,85.0,60.0,62.0,67.0,28.0,57.0,Scotland,Group C
232668,L. Gordon,Liam Craig Gordon,CB,Scotland,1996-01-26,St. Johnstone,66,69,1000000.0,2000.0,26,182,77,1,54.0,28.0,41.0,48.0,66.0,77.0,Scotland,Group C
240912,G. Johnston,George Johnston,CB,Scotland,1998-09-01,Bolton Wanderers,66,73,1600000.0,3000.0,23,181,78,1,64.0,33.0,49.0,61.0,65.0,73.0,Scotland,Group C
242271,A. Irving,Andrew Irving,"CM, CDM, CAM",Scotland,2000-05-13,Austria Klagenfurt,66,73,1700000.0,3000.0,22,190,78,1,53.0,58.0,69.0,67.0,61.0,68.0,Scotland,Group C
243842,N. Cadden,Nicky Cadden,LWB,Scotland,1996-09-19,Barnsley,66,69,1000000.0,4000.0,25,178,65,1,87.0,60.0,62.0,66.0,54.0,69.0,Scotland,Group C
189148,J. Murphy,Jamie Murphy,"LW, LM, CAM",Scotland,1989-08-28,St. Johnstone,65,65,575000.0,2000.0,32,178,72,1,67.0,63.0,63.0,67.0,47.0,59.0,Scotland,Group C
189186,A. Shinnie,Andrew Murray Shinnie,"LW, CM, ST",Scotland,1989-07-17,Livingston,65,65,575000.0,2000.0,32,180,70,1,67.0,62.0,63.0,67.0,56.0,64.0,Scotland,Group C
190962,T. Aldred,Thomas Michael Aldred,CB,Scotland,1990-09-11,Brisbane Roar,65,65,500000.0,2000.0,31,188,84,1,62.0,30.0,39.0,41.0,61.0,90.0,Scotland,Group C
200793,C. Robertson,Clark Robertson,"CB, LB",Scotland,1993-09-05,Portsmouth,65,66,675000.0,4000.0,28,188,76,1,57.0,30.0,52.0,57.0,65.0,71.0,Scotland,Group C
201078,C. Booth,Callum Booth,LWB,Scotland,1991-05-30,St. Johnstone,65,65,525000.0,2000.0,31,180,75,1,65.0,48.0,54.0,62.0,62.0,69.0,Scotland,Group C
205015,J. Grimmer,Jack David Grimmer,"RB, RWB, CB",Scotland,1994-01-25,Wycombe Wanderers,65,65,650000.0,3000.0,28,184,83,1,73.0,53.0,54.0,62.0,62.0,72.0,Scotland,Group C
206563,J. Holt,Jason Derek Holt,"CDM, CM",Scotland,1993-02-19,Livingston,65,65,600000.0,2000.0,29,164,70,1,74.0,59.0,61.0,66.0,60.0,59.0,Scotland,Group C
206565,J. Walker,Jamie Walker,"CAM, LM",Scotland,1993-06-25,Bradford City,65,65,700000.0,6000.0,29,175,70,1,77.0,62.0,63.0,68.0,45.0,65.0,Scotland,Group C
210352,S. Kelly,Sean Kelly,"CDM, CB",Scotland,1993-11-01,Livingston,65,65,625000.0,2000.0,28,188,77,1,67.0,45.0,63.0,58.0,63.0,69.0,Scotland,Group C
211096,M. Fraser,Marcus Fraser,"CB, RWB",Scotland,1994-06-23,St. Mirren,65,65,625000.0,2000.0,28,182,70,1,72.0,39.0,54.0,60.0,65.0,76.0,Scotland,Group C
